system,seed,torsion,atom_indices,start_deg,final_deg,delta_deg
7B_H197L_I198L,271828,5,8-6-7-10,128.96962454059806,129.8932223073545,0.9235977667564441
7B_H197L_I198L,271828,6,7-6-8-4,-150.5543850064502,-145.9568372249403,4.597547781509888
7B_H197L_I198L,271828,7,7-6-9-1,39.27636106956617,44.185528075525,4.909167005958835
7B_H197L_I198L,271828,8,13-12-16-0,-146.14167031047776,-145.98051624044993,0.161154070027834
7B_H197L_I198L,271828,9,23-22-24-0,89.83732380249685,90.26020280448981,0.42287900199295336
7B_H197L_I198L,161803,1,24-0-16-12,93.59152934342461,91.53797660879673,-2.0535527346278855
7B_H197L_I198L,161803,2,16-0-24-2,10.404645984972314,7.9102347482246245,-2.4944112367476805
7B_H197L_I198L,161803,3,15-3-9-1,0.741670705368987,0.8534153476604243,0.111744642291427
7B_H197L_I198L,161803,4,9-3-15-17,176.42889081495593,168.9987530918398,-7.4301377231161325
7B_H197L_I198L,161803,5,8-6-7-10,128.96962454059806,129.8932223073545,0.9235977667564441
7B_H197L_I198L,161803,6,7-6-8-4,-150.5543850064502,-145.9568372249403,4.597547781509888
7B_H197L_I198L,161803,7,7-6-9-1,39.27636106956617,44.185528075525,4.909167005958835
7B_H197L_I198L,161803,8,13-12-16-0,-146.14167031047776,-145.98051624044993,0.161154070027834
7B_H197L_I198L,161803,9,23-22-24-0,89.83732380249685,90.26020280448981,0.42287900199295336
7B_G199F,314159,1,24-0-16-12,93.59152934342461,92.63932352265599,-0.9522058207686257
7B_G199F,314159,2,16-0-24-2,10.404645984972314,6.863242701354081,-3.541403283618223
7B_G199F,314159,3,15-3-9-1,0.741670705368987,0.7432972223601967,0.0016265169912230704
7B_G199F,314159,4,9-3-15-17,176.42889081495593,171.66152418525897,-4.767366629696966
7B_G199F,314159,5,8-6-7-10,128.96962454059806,130.66327282904723,1.6936482884491681
7B_G199F,314159,6,7-6-8-4,-150.5543850064502,-148.972641520384,1.5817434860661876
7B_G199F,314159,7,7-6-9-1,39.27636106956617,44.23167808247143,4.955317012905255
7B_G199F,314159,8,13-12-16-0,-146.14167031047776,-147.37586382795396,-1.2341935174762
7B_G199F,314159,9,23-22-24-0,89.83732380249685,89.85436510982395,0.017041307327076538
7B_G199F,271828,1,24-0-16-12,93.59152934342461,92.63932352265599,-0.9522058207686257
7B_G199F,271828,2,16-0-24-2,10.404645984972314,6.863242701354081,-3.541403283618223
7B_G199F,271828,3,15-3-9-1,0.741670705368987,0.7432972223601967,0.0016265169912230704
7B_G199F,271828,4,9-3-15-17,176.42889081495593,171.66152418525897,-4.767366629696966
7B_G199F,271828,5,8-6-7-10,128.96962454059806,130.66327282904723,1.6936482884491681
7B_G199F,271828,6,7-6-8-4,-150.5543850064502,-148.972641520384,1.5817434860661876
7B_G199F,271828,7,7-6-9-1,39.27636106956617,44.23167808247143,4.955317012905255
7B_G199F,271828,8,13-12-16-0,-146.14167031047776,-147.37586382795396,-1.2341935174762
7B_G199F,271828,9,23-22-24-0,89.83732380249685,89.85436510982395,0.017041307327076538
7B_G199F,161803,1,24-0-16-12,93.59152934342461,92.63932352265599,-0.9522058207686257
7B_G199F,161803,2,16-0-24-2,10.404645984972314,6.863242701354081,-3.541403283618223
7B_G199F,161803,3,15-3-9-1,0.741670705368987,0.7432972223601967,0.0016265169912230704
7B_G199F,161803,4,9-3-15-17,176.42889081495593,171.66152418525897,-4.767366629696966
7B_G199F,161803,5,8-6-7-10,128.96962454059806,130.66327282904723,1.6936482884491681
7B_G199F,161803,6,7-6-8-4,-150.5543850064502,-148.972641520384,1.5817434860661876
7B_G199F,161803,7,7-6-9-1,39.27636106956617,44.23167808247143,4.955317012905255
7B_G199F,161803,8,13-12-16-0,-146.14167031047776,-147.37586382795396,-1.2341935174762
7B_G199F,161803,9,23-22-24-0,89.83732380249685,89.85436510982395,0.017041307327076538
7B_T208S,314159,1,24-0-16-12,93.59152934342461,91.62944544016139,-1.9620839032632205
7B_T208S,314159,2,16-0-24-2,10.404645984972314,5.118887270436734,-5.285758714535575
7B_T208S,314159,3,15-3-9-1,0.741670705368987,0.64247667602158,-0.09919402934741584
7B_T208S,314159,4,9-3-15-17,176.42889081495593,172.6496030435748,-3.779287771381121
7B_T208S,314159,5,8-6-7-10,128.96962454059806,129.64519400049517,0.6755694598971047
7B_T208S,314159,6,7-6-8-4,-150.5543850064502,-146.22470641821397,4.32967858823622
7B_T208S,314159,7,7-6-9-1,39.27636106956617,44.583300731959426,5.306939662393262
7B_T208S,314159,8,13-12-16-0,-146.14167031047776,-144.89191620353188,1.2497541069458862
7B_T208S,314159,9,23-22-24-0,89.83732380249685,89.75593900293939,-0.08138479955746902
7B_T208S,271828,1,24-0-16-12,93.59152934342461,91.62944544016139,-1.9620839032632205
7B_T208S,271828,2,16-0-24-2,10.404645984972314,5.118887270436734,-5.285758714535575
7B_T208S,271828,3,15-3-9-1,0.741670705368987,0.64247667602158,-0.09919402934741584
7B_T208S,271828,4,9-3-15-17,176.42889081495593,172.6496030435748,-3.779287771381121
7B_T208S,271828,5,8-6-7-10,128.96962454059806,129.64519400049517,0.6755694598971047
7B_T208S,271828,6,7-6-8-4,-150.5543850064502,-146.22470641821397,4.32967858823622
7B_T208S,271828,7,7-6-9-1,39.27636106956617,44.583300731959426,5.306939662393262
7B_T208S,271828,8,13-12-16-0,-146.14167031047776,-144.89191620353188,1.2497541069458862
7B_T208S,271828,9,23-22-24-0,89.83732380249685,89.75593900293939,-0.08138479955746902
7B_T208S,161803,1,24-0-16-12,93.59152934342461,91.62944544016139,-1.9620839032632205
7B_T208S,161803,2,16-0-24-2,10.404645984972314,5.118887270436734,-5.285758714535575
7B_T208S,161803,3,15-3-9-1,0.741670705368987,0.64247667602158,-0.09919402934741584
7B_T208S,161803,4,9-3-15-17,176.42889081495593,172.6496030435748,-3.779287771381121
7B_T208S,161803,5,8-6-7-10,128.96962454059806,129.64519400049517,0.6755694598971047
7B_T208S,161803,6,7-6-8-4,-150.5543850064502,-146.22470641821397,4.32967858823622
7B_T208S,161803,7,7-6-9-1,39.27636106956617,44.583300731959426,5.306939662393262
7B_T208S,161803,8,13-12-16-0,-146.14167031047776,-144.89191620353188,1.2497541069458862
7B_T208S,161803,9,23-22-24-0,89.83732380249685,89.75593900293939,-0.08138479955746902
